time,asset,netValue
2012-02-14 00:00:00,1681183802.0,16.81183802
2012-02-15 00:00:00,1716782762.0,17.16782762
2012-02-16 00:00:00,1714059745.0,17.14059745
2012-02-17 00:00:00,1709121251.0,17.09121251
2012-02-20 00:00:00,1716129011.0,17.16129011
2012-02-21 00:00:00,1731208441.0,17.31208441
2012-02-22 00:00:00,1757396500.0,17.573965
2012-02-23 00:00:00,1762552648.0,17.62552648
2012-02-24 00:00:00,1786004828.0,17.86004828
2012-02-27 00:00:00,1793990537.0,17.93990537
2012-02-28 00:00:00,1790070178.0,17.90070178
2012-02-29 00:00:00,1773342742.0,17.73342742
2012-03-01 00:00:00,1777450893.0,17.77450893
2012-03-02 00:00:00,1807254356.0,18.07254356
2012-03-05 00:00:00,1817325334.0,18.17325334
2012-03-06 00:00:00,1803565493.0,18.03565493
2012-03-07 00:00:00,1790443818.0,17.90443818
2012-03-08 00:00:00,1812280879.0,18.12280879
2012-03-09 00:00:00,1835887193.0,18.35887193
2012-03-12 00:00:00,1840606590.0,18.4060659
2012-03-13 00:00:00,1857673575.0,18.57673575
2012-03-14 00:00:00,1778242870.0,17.7824287
2012-03-15 00:00:00,1742895532.0,17.42895532
2012-03-16 00:00:00,1782793533.0,17.82793533
2012-03-19 00:00:00,1808041463.0,18.08041463
2012-03-20 00:00:00,1777706836.0,17.77706836
2012-03-21 00:00:00,1776130394.0,17.76130394
2012-03-22 00:00:00,1768853335.0,17.68853335
2012-03-23 00:00:00,1744024136.0,17.44024136
2012-03-26 00:00:00,1736402920.0,17.3640292
2012-03-27 00:00:00,1733760512.0,17.33760512
2012-03-28 00:00:00,1657253053.0,16.57253053
2012-03-29 00:00:00,1622432012.0,16.22432012
2012-03-30 00:00:00,1611755451.0,16.11755451
2012-04-05 00:00:00,1653841466.0,16.53841466
2012-04-06 00:00:00,1664678269.0,16.64678269
2012-04-09 00:00:00,1650270071.0,16.50270071
2012-04-10 00:00:00,1670456829.0,16.70456829
2012-04-11 00:00:00,1683495815.0,16.83495815
2012-04-12 00:00:00,1713573519.0,17.13573519
2012-04-13 00:00:00,1726610292.0,17.26610292
2012-04-16 00:00:00,1728388298.0,17.28388298
2012-04-17 00:00:00,1708035012.0,17.08035012
2012-04-18 00:00:00,1741213661.0,17.41213661
2012-04-19 00:00:00,1733940289.0,17.33940289
2012-04-20 00:00:00,1742848761.0,17.42848761
2012-04-23 00:00:00,1719476005.0,17.19476005
2012-04-24 00:00:00,1691906737.0,16.91906737
2012-04-25 00:00:00,1714422423.0,17.14422423
2012-04-26 00:00:00,1707604671.0,17.07604671
2012-04-27 00:00:00,1707651602.0958915,17.076516020958916
2012-05-02 00:00:00,1706668081.7392368,17.066680817392367
2012-05-03 00:00:00,1708580011.0,17.08580011
2012-05-04 00:00:00,1724480454.0,17.24480454
2012-05-07 00:00:00,1740302667.0,17.40302667
2012-05-08 00:00:00,1742400631.0,17.42400631
2012-05-09 00:00:00,1715340486.0,17.15340486
2012-05-10 00:00:00,1715036945.0,17.15036945
2012-05-11 00:00:00,1704087010.0,17.0408701
2012-05-14 00:00:00,1697736362.0,16.97736362
2012-05-15 00:00:00,1695489772.0,16.95489772
2012-05-16 00:00:00,1679224508.0,16.79224508
2012-05-17 00:00:00,1709998423.0,17.09998423
2012-05-18 00:00:00,1685821587.0,16.85821587
2012-05-21 00:00:00,1684722454.0,16.84722454
2012-05-22 00:00:00,1706143481.0,17.06143481
2012-05-23 00:00:00,1702531724.0,17.02531724
2012-05-24 00:00:00,1690485307.0,16.90485307
2012-05-25 00:00:00,1667322201.0,16.67322201
2012-05-28 00:00:00,1685349060.0,16.8534906
2012-05-29 00:00:00,1714804563.0,17.14804563
2012-05-30 00:00:00,1715234271.0,17.15234271
2012-05-31 00:00:00,1717295100.0,17.172951
2012-06-01 00:00:00,1712060642.0,17.12060642
2012-06-04 00:00:00,1647661250.0,16.4766125
2012-06-05 00:00:00,1648567219.0,16.48567219
2012-06-06 00:00:00,1646102494.0,16.46102494
2012-06-07 00:00:00,1639242081.0,16.39242081
2012-06-08 00:00:00,1631358073.0,16.31358073
2012-06-11 00:00:00,1651237465.0,16.51237465
2012-06-12 00:00:00,1645018754.0,16.45018754
2012-06-13 00:00:00,1677317372.0,16.77317372
2012-06-14 00:00:00,1666199366.0,16.66199366
2012-06-15 00:00:00,1668233877.0,16.68233877
2012-06-18 00:00:00,1678400265.0,16.78400265
