                  »_Éî300 (399300),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
      Ê±_ä,    ¿ªÅÌ,    _î¸ß,    _îµÍ,    ÊÕÅÌ,         _É_»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2016/09/27,3214.87,3240.78,3214.44,3240.75,58460552,3258.89,3257.66,3290.03,3270.67,           ,0,58460552,64360648,69394920,-11.82,-3.34,-16.94
 2016/09/28,3243.65,3243.65,3228,3230.89,44727496,3251.74,3254.49,3286.19,3271.1,           ,0,44727496,61477552,61575900,-13.92,-5.46,-16.92
 2016/09/29,3234.86,3257.77,3234.8,3244.39,55452556,3242.4,3252.9,3282.81,3271.72,           ,0,55452556,57417356,60403128,-14.33,-7.23,-14.2
 2016/09/30,3240.18,3260.94,3239.04,3253.28,44978024,3237.92,3254.35,3279.08,3272.33,           ,0,44978024,54814164,57857660,-13.78,-8.54,-10.48
 2016/10/10,3265.36,3294.64,3258.96,3293.87,80519264,3252.64,3257.43,3278.7,3273.73,           ,0,80519264,56827580,60026480,-9.96,-8.83,-2.26
 2016/10/11,3296.87,3308,3292.88,3306.56,87713160,3265.8,3262.34,3278.32,3275.63,           ,0,87713160,62678100,63519376,-5.84,-8.23,4.79
 2016/10/12,3299.14,3302.56,3289.75,3300.01,68669784,3279.62,3265.68,3277.33,3277.24,           ,0,68669784,67466560,64472056,-3.06,-7.19,8.27
 2016/10/13,3299.16,3307.41,3292.4,3302.65,81224200,3291.27,3266.83,3275.34,3277.74,           ,0,81224200,72620888,65019120,-0.64,-5.88,10.48
 2016/10/14,3298.73,3306.69,3285.73,3305.85,82316272,3301.79,3269.85,3273.59,3278.12,           ,0,82316272,80088536,67451352,1.52,-4.4,11.84
 2016/10/17,3305.96,3309.01,3271.54,3277.88,86113512,3298.59,3275.61,3270.5,3278.14,           ,0,86113512,81207384,69017480,0.96,-3.33,8.58
 2016/10/18,3272.68,3321.33,3272.68,3321.33,102860712,3301.54,3283.67,3270.67,3278.89,           ,0,102860712,84236896,73457496,3.98,-1.87,11.69
 2016/10/19,3323.3,3332.52,3309.83,3316.24,101167728,3304.79,3292.21,3273.35,3279.79,           ,0,101167728,90736488,79101520,5.89,-0.32,12.41
 2016/10/20,3317.18,3324.9,3312.17,3318.6,79238872,3307.98,3299.63,3276.26,3280.96,           ,0,79238872,90339416,81480152,7.51,1.25,12.52
 2016/10/21,3315.72,3341.56,3309.18,3327.74,109785176,3312.36,3307.07,3280.71,3282.47,           ,0,109785176,95833200,87960864,9.42,2.88,13.08
 2016/10/24,3332.51,3382.83,3330.97,3367.58,153014352,3330.3,3314.44,3285.94,3284.38,           ,0,153014352,109213368,95210376,13.99,5.1,17.77
 2016/10/25,3367.48,3373.91,3356.59,3367.45,111191696,3339.52,3320.53,3291.44,3286.76,           ,0,111191696,110879568,97558232,17.4,7.56,19.68
 2016/10/26,3365.2,3367.83,3349.57,3354.8,98024784,3347.23,3326.01,3295.85,3288.82,           ,0,98024784,110250976,100493728,18.87,9.82,18.08
 2016/10/27,3351.46,3352.35,3335.13,3345.7,77629848,3352.65,3330.32,3298.58,3290.09,           ,0,77629848,109929168,100134296,19.07,11.67,14.8
 2016/10/28,3347.14,3370.75,3337.29,3340.13,93133312,3355.13,3333.75,3301.8,3292.12,           ,0,93133312,106598800,101216000,18.57,13.05,11.04
 2016/10/31,3332.41,3340.47,3317.33,3336.28,71352864,3348.87,3339.58,3307.6,3294.04,           ,0,71352864,90266504,99739936,17.66,13.97,7.37
 2016/11/01,3338.71,3359.39,3334.46,3359.05,74938200,3347.19,3343.36,3313.51,3296.63,           ,0,74938200,83015800,96947680,18.56,14.89,7.34
 2016/11/02,3350.71,3356.4,3331.38,3333.35,91197104,3342.9,3345.07,3318.64,3299.23,           ,0,91197104,81650264,95950624,17.01,15.32,3.39
 2016/11/03,3326.9,3379.99,3324.84,3365.08,126223504,3346.78,3349.72,3324.67,3302.17,           ,0,126223504,91369000,100649088,18.13,15.88,4.5
 2016/11/04,3362.21,3377.64,3348.43,3354.17,104069656,3349.59,3352.36,3329.72,3304.85,           ,0,104069656,93556264,100077536,17.93,16.29,3.28
 2016/11/07,3353.44,3362.74,3342.31,3356.59,99877984,3353.65,3351.26,3332.85,3307.43,           ,0,99877984,99261288,94763896,17.76,16.58,2.35
 2016/11/08,3367.7,3383.92,3361.13,3371.12,103148280,3356.06,3351.63,3336.08,3310.2,           ,0,103148280,104903304,93959552,18.58,16.98,3.2
 2016/11/09,3370.6,3373.1,3322.08,3353.05,139110064,3360,3351.45,3338.73,3312.18,           ,0,139110064,114485896,98068080,17.58,17.1,0.95
 2016/11/10,3374.91,3403.02,3374.91,3390.61,134705536,3365.11,3355.94,3343.13,3314.41,           ,0,134705536,116182304,103775648,19.58,17.6,3.97
 2016/11/11,3387.95,3422.67,3382.89,3417.22,198781504,3377.72,3363.65,3348.7,3317.31,           ,0,198781504,135124672,114340472,23.06,18.69,8.73
 2016/11/14,3409.22,3452.62,3408.14,3430.25,213247104,3392.45,3373.05,3356.32,3320.59,           ,0,213247104,157798496,128529896,26.55,20.26,12.58
 2016/11/15,3428.87,3434.92,3415.99,3429.87,134566320,3404.2,3380.13,3361.74,3322.85,           ,0,134566320,164082112,134492704,28.96,22,13.92
 2016/11/16,3432.43,3435.64,3419.24,3429.59,129808512,3419.51,3389.76,3367.41,3323.45,           ,0,129808512,162221792,138353840,30.49,23.7,13.59
 2016/11/17,3423.47,3437.67,3412.88,3436.53,121561728,3428.69,3396.9,3373.31,3324.42,           ,0,121561728,159593040,137887664,31.9,25.34,13.12
 2016/11/18,3437.49,3443.12,3413.27,3417.46,115951208,3428.74,3403.23,3377.79,3325.16,           ,0,115951208,143026976,139075824,31.12,26.5,9.25
 2016/11/21,3412.65,3463.14,3412.08,3441.11,146434528,3430.91,3411.68,3381.47,3326.44,           ,0,146434528,129664456,143731472,32.04,27.6,8.87
 2016/11/22,3443.22,3469.22,3443.22,3468.36,168523440,3438.61,3421.41,3386.52,3328.16,           ,0,168523440,136455888,150268992,34.57,29,11.14
 2016/11/23,3473.9,3492.96,3465.76,3474.73,162388512,3447.64,3433.57,3392.51,3330.46,           ,0,162388512,142971888,152596832,36.66,30.53,12.26
 2016/11/24,3468.81,3508.16,3467.01,3488.74,145746304,3458.08,3443.39,3399.66,3332.91,           ,0,145746304,147808800,153700912,39,32.22,13.56
 2016/11/25,3490.04,3521.3,3463.95,3521.3,153621504,3478.85,3453.79,3408.72,3336.1,           ,0,153621504,155342864,149184912,42.99,34.38,17.23
 2016/11/28,3538.68,3553.36,3528.32,3535.08,207375488,3497.64,3464.28,3418.66,3339.87,           ,0,207375488,167531056,148597760,46.72,36.85,19.75
 2016/11/29,3525.9,3583.72,3521.38,3564.04,236918352,3516.78,3477.69,3428.91,3344.15,           ,0,236918352,181210032,158832960,51.43,39.76,23.33
 2016/11/30,3557.64,3567.07,3527.02,3538,178560176,3529.43,3488.54,3439.15,3347.99,           ,0,178560176,184444368,163708128,52.45,42.3,20.3
 2016/12/01,3543.96,3575.97,3543.25,3565.04,180170768,3544.69,3501.39,3449.14,3352.21,           ,0,180170768,191329264,169569024,54.81,44.8,20.01
 2016/12/02,3559.77,3562.55,3516.79,3528.95,196355488,3546.22,3512.54,3457.88,3355.56,           ,0,196355488,199876048,177609456,53.15,46.47,13.36
 2016/12/05,3473.69,3496.88,3457.34,3469.41,180852352,3533.09,3515.36,3463.52,3358.36,           ,0,180852352,194571424,181051232,46.5,46.48,0.05
 2016/12/06,3466.24,3477.59,3456.81,3459.15,115529088,3512.11,3514.44,3467.92,3360.77,           ,0,115529088,170293568,175751808,39.94,45.17,-10.46
 2016/12/07,3458.37,3475.75,3445.76,3475.75,114345104,3499.66,3514.55,3474.06,3363.38,           ,0,114345104,157450560,170947456,35.67,43.27,-15.2
 2016/12/08,3481.81,3484.34,3466.51,3470.14,117383920,3480.68,3512.69,3478.04,3365.5,           ,0,117383920,144893184,168111232,31.47,40.91,-18.88
 2016/12/09,3464.87,3507.93,3461.76,3493.7,150303312,3473.63,3509.93,3481.86,3368.05,           ,0,150303312,135682752,167779408,29.7,38.67,-17.94
 2016/12/12,3489.27,3495.8,3400.79,3409.18,187467744,3461.58,3497.34,3480.81,3369.21,           ,0,187467744,137005840,165788624,21.23,35.18,-27.9
 2016/12/13,3394.21,3416.21,3370.6,3405.04,121105096,3450.76,3481.44,3479.56,3370.66,           ,0,121105096,138121040,154207312,14.03,30.95,-33.85
 2016/12/14,3399.41,3412.28,3378.27,3378.95,124007744,3431.4,3465.53,3477.03,3372.6,           ,0,124007744,140053568,148752064,6.14,25.99,-39.7
 2016/12/15,3363.86,3378.04,3327.14,3340.43,114960656,3405.46,3443.07,3472.23,3373.93,           ,0,114960656,139568912,142231056,-3.18,20.15,-46.67
 2016/12/16,3335.36,3356.29,3330.49,3346.03,90775424,3375.93,3424.78,3468.66,3375.72,           ,0,90775424,127663336,131673040,-10,14.12,-48.25
 2016/12/19,3342.35,3344.86,3325,3328.98,81640680,3359.89,3410.73,3463.05,3376.82,           ,0,81640680,106497920,121751880,-16.59,7.98,-49.14
 2016/12/20,3328.3,3329.1,3289.27,3309.06,87569592,3340.69,3395.73,3455.08,3377.68,           ,0,87569592,99790816,118955928,-23.16,1.75,-49.82
 2016/12/21,3313.75,3342.48,3313.75,3338.54,108254992,3332.61,3382,3448.28,3378.88,           ,0,108254992,96640272,118346912,-25.68,-3.73,-43.9
 2016/12/22,3335.12,3340.36,3322.72,3335.67,92277248,3331.66,3368.56,3440.62,3379.62,           ,0,92277248,92103584,115836248,-27.6,-8.51,-38.18
 2016/12/23,3333.4,3334.89,3300.88,3307.6,97444712,3323.97,3349.95,3429.94,3380.15,           ,0,97444712,93437448,110550392,-31.02,-13.01,-36.03
 2016/12/26,3293.22,3322.42,3267.05,3322.4,89793984,3322.65,3341.27,3419.3,3381.85,           ,0,89793984,95068104,100783016,-32.17,-16.84,-30.66
 2016/12/27,3319.21,3330.23,3315.83,3316.39,75486360,3324.12,3332.41,3406.92,3383.12,           ,0,75486360,92651456,96221136,-33.19,-20.11,-26.15
 2016/12/28,3315.75,3320.55,3293.17,3301.89,69000440,3316.79,3324.7,3395.11,3384.3,           ,0,69000440,84800552,90720408,-34.76,-23.04,-23.44
 2016/12/29,3297.04,3312.11,3288.1,3297.76,70087920,3309.21,3320.43,3381.75,3385.19,           ,0,70087920,80362680,86233136,-35.92,-25.62,-20.61
 2016/12/30,3302.6,3313.55,3295.75,3310.08,71744112,3309.7,3316.84,3370.81,3386.14,           ,0,71744112,75222560,84330000,-35.44,-27.58,-15.72
 2017/01/03,3313.95,3345.26,3313.95,3342.23,86567896,3313.67,3318.16,3364.45,3386.94,           ,0,86567896,74577344,84822728,-32.1,-28.49,-7.23
 2017/01/04,3340.56,3369.57,3338.15,3368.31,90050824,3324.05,3324.09,3359.91,3387.97,           ,0,90050824,77490240,85070848,-27.03,-28.2,2.32
 2017/01/05,3368.34,3373.41,3361.46,3367.79,88336360,3337.23,3327.01,3354.51,3389.1,           ,0,88336360,81357424,83078984,-22.8,-27.12,8.64
 2017/01/06,3366.85,3368.87,3346.89,3347.67,87459112,3347.22,3328.21,3348.39,3389.85,           ,0,87459112,84831664,82597168,-20.83,-25.86,10.07
 2017/01/09,3345.75,3366.22,3344.35,3363.9,83707944,3357.98,3333.84,3341.9,3390.82,           ,0,83707944,87224424,81223496,-17.75,-24.24,12.98
 2017/01/10,3361.64,3370.51,3354.09,3358.27,83819160,3361.19,3337.43,3339.35,3392.16,           ,0,83819160,86674680,80626016,-15.58,-22.51,13.85
 2017/01/11,3355.8,3366.63,3334.3,3334.5,91071440,3354.43,3339.24,3335.82,3392.38,           ,0,91071440,86878800,82184520,-15.6,-21.13,11.04
 2017/01/12,3332.69,3343.13,3315.96,3317.62,81239136,3344.39,3340.81,3332.76,3392.4,           ,0,81239136,85459360,83408392,-16.79,-20.26,6.93
 2017/01/13,3317.96,3338.17,3309.37,3319.91,84180592,3338.84,3343.03,3331.73,3392.42,           ,0,84180592,84803656,84817656,-17.35,-19.68,4.66
 2017/01/16,3314.15,3322.78,3264.21,3319.45,157779136,3329.95,3343.97,3330.4,3392.28,           ,0,157779136,99617896,93421160,-17.62,-19.27,3.29
 2017/01/17,3305.6,3327.38,3292.2,3326.36,69453328,3323.57,3342.38,3330.27,3391.6,           ,0,69453328,96744728,91709704,-17.08,-18.83,3.49
 2017/01/18,3323.34,3350.96,3320.41,3339.37,70623224,3324.54,3339.48,3331.79,3391.13,           ,0,70623224,92655080,89766944,-15.43,-18.15,5.44
 2017/01/19,3330.95,3346.5,3324.68,3329.29,66159808,3326.88,3335.63,3331.32,3390.7,           ,0,66159808,89639216,87549288,-14.76,-17.47,5.42
 2017/01/20,3326.98,3358.41,3326.37,3354.89,65300464,3333.87,3336.36,3332.28,3390.86,           ,0,65300464,85863192,85333424,-12.03,-16.38,8.71
 2017/01/23,3359.05,3378.74,3355.85,3364.08,75557496,3342.8,3336.37,3335.11,3391.26,           ,0,75557496,69418864,84518376,-9.02,-14.91,11.78
 2017/01/24,3363.14,3371.32,3355.9,3364.45,66194224,3350.42,3336.99,3337.21,3391.73,           ,0,66194224,68767040,82755888,-6.53,-13.23,13.41
 2017/01/25,3361.66,3376.44,3357.22,3375.9,58376932,3357.72,3341.13,3340.19,3392.01,           ,0,58376932,66317784,79486432,-3.59,-11.3,15.43
 2017/01/26,3378.26,3395.88,3378.26,3387.96,65316648,3369.46,3348.17,3344.49,3392.92,           ,0,65316648,66149152,77894184,-0.28,-9.1,17.64
 2017/02/03,3390.93,3392.48,3362.57,3364.49,55188860,3371.38,3352.62,3347.83,3392.91,           ,0,55188860,64126832,74995008,0.44,-7.19,15.26
 2017/02/06,3368.11,3381.33,3358.75,3373.21,68521360,3373.2,3358,3350.98,3393.22,           ,0,68521360,62719604,66069236,1.7,-5.41,14.22
 2017/02/07,3371.77,3376.71,3354.63,3365.68,63754464,3373.45,3361.93,3352.16,3393.38,           ,0,63754464,62231652,65499348,2.06,-3.92,11.96
 2017/02/08,3361.78,3383.69,3347.43,3383.29,75402880,3374.93,3366.32,3352.9,3393.58,           ,0,75402880,65636844,65977312,3.73,-2.39,12.23
 2017/02/09,3381.9,3406.59,3379.79,3396.29,97558512,3376.59,3373.02,3354.33,3394.3,           ,0,97558512,72085216,69117184,6.03,-0.71,13.47
 2017/02/10,3398.32,3422.33,3398.03,3413.49,123768720,3386.39,3378.88,3357.62,3394.68,           ,0,123768720,85801184,74964008,9.13,1.26,15.74
 2017/02/13,3416.92,3439.54,3416.87,3436.27,120144536,3399,3386.1,3361.24,3395,           ,0,120144536,96125824,79422712,13.28,3.66,19.23
 2017/02/14,3438.51,3440.67,3424.4,3435.8,94809464,3413.03,3393.24,3365.11,3395.09,           ,0,94809464,102336824,82284240,16.34,6.2,20.28
 2017/02/15,3435.39,3448.03,3417.08,3421.71,127643336,3420.71,3397.82,3369.48,3394.95,           ,0,127643336,112784912,89210880,17.43,8.44,17.96
 2017/02/16,3421.83,3440.93,3418.35,3440.93,108276960,3429.64,3403.12,3375.64,3395.14,           ,0,108276960,114928600,93506912,19.61,10.68,17.87
 2017/02/17,3443.62,3457.56,3419.61,3421.44,114600032,3431.23,3408.81,3380.72,3394.89,           ,0,114600032,113094864,99448024,19.55,12.45,14.19
 2017/02/20,3421.64,3472.6,3421.64,3471.39,132628864,3438.25,3418.63,3388.31,3395.79,           ,0,132628864,115591728,105858776,23.26,14.61,17.29
 2017/02/21,3475.06,3490.09,3472.02,3482.82,114842008,3447.66,3430.34,3396.14,3396.49,           ,0,114842008,119598240,110967528,26.81,17.05,19.52
 2017/02/22,3483.2,3489.95,3473.52,3489.76,102815992,3461.27,3440.99,3403.66,3396.84,           ,0,102815992,114632768,113708840,29.84,19.61,20.47
 2017/02/23,3487.57,3492.96,3460.12,3473.32,99536328,3467.75,3448.69,3410.86,3396.82,           ,0,99536328,112884648,113906624,30.57,21.8,17.53
 2017/02/24,3468.96,3473.85,3455.25,3473.85,95535136,3478.23,3454.73,3416.81,3396.57,           ,0,95535136,109071664,111083264,30.83,23.61,14.44
 2017/02/27,3471.13,3472.84,3441.39,3446.22,98672160,3473.19,3455.72,3420.91,3395.32,           ,0,98672160,102280328,108936032,28.48,24.58,7.79
 2017/02/28,3445.03,3460.91,3441.36,3452.81,75215264,3467.19,3457.43,3425.33,3393.95,           ,0,75215264,94354976,106976608,26.84,25.03,3.61
 2017/03/01,3452.21,3472.7,3449.11,3458.44,103260352,3460.93,3461.1,3429.46,3392.19,           ,0,103260352,94443848,104538312,25.7,25.17,1.06
 2017/03/02,3463.48,3468.47,3434,3435.1,89898080,3453.28,3460.52,3431.82,3390.47,           ,0,89898080,92516200,102700424,22.65,24.66,-4.03
 2017/03/03,3424.66,3428.88,3412.83,3427.86,80994656,3444.09,3461.16,3434.98,3388.19,           ,0,80994656,89608104,99339888,19.42,23.61,-8.38
 2017/03/06,3427.25,3449.03,3425.9,3446.48,83070880,3444.14,3458.67,3438.65,3386.81,           ,0,83070880,86487848,94384088,18.16,22.52,-8.73
 2017/03/07,3446.16,3454.04,3440.06,3453.96,80334720,3444.37,3455.78,3443.06,3386.55,           ,0,80334720,87511736,90933360,17.56,21.53,-7.94
 2017/03/08,3452.2,3457.04,3441.26,3448.73,79587688,3442.43,3451.68,3446.33,3386.38,           ,0,79587688,82777208,88610528,16.47,20.52,-8.09
 2017/03/09,3442.9,3443.05,3414.68,3426.94,84570384,3440.79,3447.04,3447.87,3385.57,           ,0,84570384,81711664,87113936,13.7,19.15,-10.92
 2017/03/10,3423.98,3436.24,3423.94,3427.89,70016200,3440.8,3442.44,3448.59,3384.86,           ,0,70016200,79515976,84562040,11.44,17.61,-12.34
 2017/03/13,3425.67,3458.1,3412.69,3458.1,91684128,3443.12,3443.63,3449.68,3384.27,           ,0,91684128,81238624,83863232,11.95,16.48,-9.06
 2017/03/14,3456.66,3465.39,3448.9,3456.69,77077960,3443.67,3444.02,3450.72,3385.06,           ,0,77077960,80587272,84049504,12.1,15.6,-7
 2017/03/15,3452.21,3463.92,3445.27,3463.64,79104952,3446.65,3444.54,3452.82,3386.04,           ,0,79104952,80490728,81633968,12.64,15.01,-4.74
 2017/03/16,3472.27,3492.13,3472.27,3481.51,106333912,3457.57,3449.18,3454.85,3387.75,           ,0,106333912,84843432,83277552,14.34,14.88,-1.07
 2017/03/17,3485.31,3488.5,3441.47,3445.81,103755560,3461.15,3450.98,3456.07,3389.5,           ,0,103755560,91591304,85553640,12.66,14.43,-3.54
 2017/03/20,3449.05,3454.06,3429.83,3449.61,88734320,3459.45,3451.29,3454.98,3391.23,           ,0,88734320,91001344,86119984,11.51,13.85,-4.68
 2017/03/21,3449.77,3466.7,3445.64,3466.35,87707856,3461.38,3452.53,3454.15,3393.52,           ,0,87707856,93127320,86857296,11.8,13.44,-3.27
 2017/03/22,3450.75,3464.33,3433.5,3450.05,104935896,3458.67,3452.66,3452.17,3395.87,           ,0,104935896,98293512,89392120,10.6,12.87,-4.54
 2017/03/23,3452.41,3470.82,3435.69,3461.98,94318064,3454.76,3456.16,3451.6,3397.93,           ,0,94318064,95890336,90366888,10.49,12.4,-3.81
 2017/03/24,3464.2,3499.32,3461.11,3489.6,125645832,3463.52,3462.33,3452.39,3400.49,           ,0,125645832,100268392,95929848,12.49,12.41,0.15
 2017/03/27,3488.76,3505.98,3474.52,3478.04,107015376,3469.2,3464.33,3453.98,3403.33,           ,0,107015376,103924608,97462976,12.99,12.53,0.92
 2017/03/28,3480.25,3482.29,3461.47,3469.81,84194816,3469.9,3465.64,3454.83,3405.79,           ,0,84194816,103222000,98174656,12.58,12.54,0.08
 2017/03/29,3472.97,3483.06,3455.55,3465.19,104851704,3472.92,3465.79,3455.17,3408.27,           ,0,104851704,103205160,100749336,11.74,12.38,-1.27
 2017/03/30,3461.62,3467.3,3422.37,3436.76,116376920,3467.88,3461.32,3455.25,3410.52,           ,0,116376920,107616928,101753632,8.69,11.64,-5.91
 2017/03/31,3434.82,3456.31,3430.82,3456.05,91577488,3461.17,3462.34,3456.66,3413.16,           ,0,91577488,100803264,100535824,7.73,10.86,-6.25
 2017/04/05,3476.42,3504.54,3475.15,3503.89,143399024,3466.34,3467.77,3459.53,3416.39,           ,0,143399024,108079992,106002296,10.71,10.83,-0.23
 2017/04/06,3507.99,3517.78,3495.72,3514.05,136767008,3475.19,3472.54,3462.53,3419.25,           ,0,136767008,118594432,110908216,13.74,11.41,4.65
 2017/04/07,3514.45,3526.81,3506.39,3517.46,140293200,3485.64,3479.28,3465.97,3421.74,           ,0,140293200,125682728,114443944,16.22,12.37,7.69
 2017/04/10,3519.46,3522.8,3502.08,3505.14,141887376,3499.32,3483.6,3469.88,3424.03,           ,0,141887376,130784816,119200872,17,13.3,7.4
 2017/04/11,3503.83,3520.13,3466.14,3517.33,165945824,3511.57,3486.37,3474.35,3426.85,           ,0,165945824,145658480,123230872,18.39,14.32,8.14
 2017/04/12,3514.57,3523.1,3498,3509.44,181824544,3512.68,3489.51,3476.92,3429.28,           ,0,181824544,153343584,130711792,18.64,15.18,6.91
 2017/04/13,3500.28,3518.44,3496.57,3514.57,129981816,3512.79,3493.99,3479.81,3431.88,           ,0,129981816,151986560,135290496,19.03,15.95,6.16
 2017/04/14,3516.81,3517.47,3476.95,3486.5,135474080,3506.6,3496.12,3480.96,3434.42,           ,0,135474080,151022720,138352736,16.88,16.14,1.49
 2017/04/17,3475.74,3480.57,3453.68,3479.94,117164960,3501.56,3500.44,3480.88,3437.12,           ,0,117164960,146078240,138431536,14.48,15.81,-2.65
 2017/04/18,3474.89,3489.08,3462.63,3462.74,110927824,3490.64,3501.11,3481.73,3439.5,           ,0,110927824,135074640,140366560,11.06,14.86,-7.59
 2017/04/19,3452.99,3459.35,3418.51,3445.88,121349264,3477.93,3495.3,3481.54,3441.61,           ,0,121349264,122979592,138161584,6.92,13.27,-12.71
 2017/04/20,3444.52,3465.61,3440.72,3461.55,114184208,3467.32,3490.05,3481.3,3443.86,           ,0,114184208,119820064,135903312,4.84,11.58,-13.49
